Stock Index,Stock Price
AC3365,0.899152279319763
AC3366,1.0115623870949744
AC3367,1.3735604559710035
AC3368,1.012534968436718
AC3369,0.5266191249380111
AC3370,0.601538164362955
AC3371,0.9422378532407761
AC3372,1.594326544359219
AC3373,0.756851955909729
AC3374,0.5050644221524476
AC3375,1.7083389900582802
AC3376,1.0793591289642332
AC3377,1.6809020130595418
AC3378,1.0324247538318634
AC3379,1.642099109597093
AC3380,0.4137568992419541
AC3381,1.9605702253971862
AC3382,1.9349886573341493
AC3383,1.8169696596802283
AC3384,1.5588548385676797
AC3385,0.4381398666111112
AC3386,1.2667152497810366
AC3387,1.0997967436013223
AC3388,0.9629556529862403
AC3389,1.3776601690483992
AC3390,0.6629873006822585
AC3391,1.266724439705658
AC3392,1.6433034804759687
AC3393,0.4840420182202339
AC3394,1.146353374942589
AC3395,0.9912846301364898
AC3396,1.5623159803155793
AC3397,1.1238314258495332
AC3398,1.6693197951002599
AC3399,1.9995706226472392
AC3400,1.7178096878048033
AC3401,1.4668755347523952
AC3402,1.4213970026398
AC3403,1.9243887274257914
AC3404,1.0568500537985799
AC3405,0.8757421236200332
AC3406,1.4282101802328453
AC3407,1.4914419914198043
AC3408,0.6686142420713425
AC3409,0.5524421907034875
AC3410,0.5291068589448928
AC3411,0.5285388245601653
AC3412,0.9595316069965362
AC3413,0.6636695918045997
AC3414,0.4591286950763464
AC3415,1.8099516220969962
AC3416,1.241730395842266
AC3417,1.3480117706849928
AC3418,0.5303322850017548
AC3419,1.0341099141407013
AC3420,0.7585168598747253
AC3421,1.3837055825622213
AC3422,1.8156722298206234
AC3423,0.809326512860489
AC3424,1.7877127281873515
AC3425,0.7341169753653526
AC3426,1.0586282665452955
AC3427,1.5663822438691062
AC3428,1.2712849275131226
AC3429,1.263910062148285
AC3430,0.598086027381134
AC3431,0.7775264426951408
AC3432,0.6695484644244194
AC3433,1.7315027270230652
AC3434,0.7785959017933846
AC3435,1.198069456032276
AC3436,1.7030845018400762
AC3437,1.597433050664945
AC3438,1.3947976773052124
AC3439,1.1679392427932738
AC3440,0.8747914022397995
AC3441,2.0009418031793444
AC3442,1.0747095390045165
AC3443,1.2663280689193728
AC3444,0.8698243511834144
AC3445,1.3541488792126788
AC3446,0.7385003675725936
AC3447,1.868127711841009
AC3448,2.000604988900681
AC3449,0.8934749945098877
AC3450,1.8415262308440599
AC3451,0.8032929489898682
AC3452,1.7982125389679307
AC3453,1.9349467164966205
AC3454,1.8360604132379863
AC3455,1.7945919794028835
AC3456,0.6160685952915191
AC3457,1.8779850894122276
AC3458,1.127688785813141
AC3459,1.7771249889638476
AC3460,1.0556744734322545
AC3461,1.6928718499577156
AC3462,1.7344250617666543
AC3463,0.6157738483772277
AC3464,0.9416644580436707
AC3465,1.1343070452575683
AC3466,0.94526006189003
AC3467,1.1745051644836424
AC3468,0.6405442563562393
AC3469,0.9593853817638397
AC3470,0.9949854915313721
AC3471,1.9712637141816913
AC3472,1.073470409196472
AC3473,1.0567362998910903
AC3474,0.7337647445479869
AC3475,0.9205373358152389
AC3476,1.5821071279390069
AC3477,0.9436436745061875
AC3478,1.6633007560808446
AC3479,1.8005365869463419
AC3480,1.98313536330055
AC3481,1.0091922353248595
AC3482,0.4808786774894714
AC3483,1.1290846709859848
AC3484,1.8187814782754572
AC3485,0.7397564948649406
AC3486,1.6742138893196103
AC3487,1.2193764322214127
AC3488,1.149857996381569
AC3489,1.6344593887961274
AC3490,1.9191966162136103
AC3491,0.9677401188035964
AC3492,1.5081302492088597
AC3493,1.1733722516822813
AC3494,1.7226431494460255
AC3495,0.5470414401516438
AC3496,1.0827939156448363
AC3497,0.8685377524313926
AC3498,1.9808673467524693
AC3499,0.7362942441197394
AC3500,1.4290845742757787
AC3501,0.5304663993196487
AC3502,0.6420002117128373
AC3503,0.5787498395786286
AC3504,1.5268054337472847
AC3505,1.1761554611667633
AC3506,0.803472062312317
AC3507,1.6833277646094285
AC3508,0.9682423680140495
AC3509,1.057105352648544
AC3510,0.7348175236142158
AC3511,1.5169586545200455
AC3512,0.580679420821476
AC3513,0.8972969509605407
AC3514,0.8267576903528214
AC3515,1.5112715685870162
AC3516,1.4681043330766106
AC3517,0.5290257741975783
AC3518,1.9232312425469356
AC3519,1.0323372353229523
AC3520,0.507760352583456
AC3521,1.1300769196006775
AC3522,1.305361364537993
AC3523,1.7222002888832242
AC3524,1.8997165622747332
AC3525,0.4149341587871909
AC3526,1.5892775013143425
AC3527,0.7616272678947448
AC3528,1.3351134538357545
AC3529,0.919740843692112
AC3530,1.221115180071831
AC3531,1.702731818486056
AC3532,1.5436456488239239
AC3533,1.6806852422962193
AC3534,1.1983261620466232
AC3535,0.918337430339241
AC3536,1.8433480407847007
AC3537,1.6085054811089645
AC3538,1.7682504118642188
AC3539,1.5926711511626956
AC3540,1.9663466580178182
AC3541,1.695070830670031
AC3542,1.2033819540275572
AC3543,0.852052054417038
AC3544,0.5990745272502899
AC3545,0.45922336041048767
AC3546,1.5773514183824062
AC3547,0.4603072582715273
AC3548,0.5286810765199661
AC3549,0.7343459171350478
AC3550,1.6694728179175047
AC3551,0.9629298666341781
AC3552,1.9509244603619798
AC3553,0.8304286061364174
AC3554,1.2381655316898346
AC3555,1.0198885796517372
AC3556,1.376831604750101
AC3557,1.242456493253422
AC3558,1.9656964338536262
AC3559,1.7023968398364078
AC3560,0.8067753760746004
AC3561,1.1099862440514565
AC3562,1.4717643693396925
AC3563,1.0563277695005415
AC3564,1.6793731722199794
AC3565,0.6387727126989365
AC3566,1.6699058738776402
AC3567,0.9664602787618637
AC3568,1.608657280490462
AC3569,1.2211202809352877
AC3570,0.9678500544127464
AC3571,1.6951150571626252
AC3572,1.1089011224298477
AC3573,1.7647499998256813
AC3574,1.7899562189975033
AC3575,1.8911781421556488
AC3576,1.8152140617724686
AC3577,1.9274967079605412
AC3578,1.493464688227544
AC3579,1.2230104741401673
AC3580,0.8057701639553071
AC3581,0.5963923064511776
AC3582,0.7612792060136794
AC3583,1.2632080403663637
AC3584,0.507227570810461
AC3585,1.456798851466607
AC3586,1.008971422790718
AC3587,1.8353501477873098
AC3588,1.3511220383919191
AC3589,1.0625311550590513
AC3590,1.173282666347122
AC3591,1.8435208374023146
AC3592,0.5738762898287773
AC3593,1.3096223069531805
AC3594,1.561938247621335
AC3595,1.7902622760634672
AC3596,1.7310554206450284
AC3597,1.0600540097519873
AC3598,0.5079037307063102
AC3599,1.0283284371519088
AC3600,1.7725985111030012
AC3601,1.5178659625757323
AC3602,1.2457623592113496
AC3603,0.8744802041678428
AC3604,1.7040741313314567
AC3605,0.5274273437194824
AC3606,1.3152564203174537
AC3607,1.2646154257209778
AC3608,1.7016085925401727
AC3609,1.0550317540616987
AC3610,1.0801616174453734
AC3611,1.0784196437149047
AC3612,1.7524631836698674
AC3613,0.7813026649711609
AC3614,1.2180944391536714
AC3615,0.6908697994849204
AC3616,1.8636176864007474
AC3617,1.7835274412497644
AC3618,0.5082422709084987
AC3619,0.7823135865073204
AC3620,1.3348082561466217
AC3621,1.0549709924566266
AC3622,1.1080228793315887
AC3623,0.4834680985384464
AC3624,1.4939642417734214
AC3625,1.803209415120102
AC3626,1.7910767233257574
AC3627,0.576196667523384
AC3628,1.1985271590032576
AC3629,1.3518138271666384
AC3630,0.7631920148801803
AC3631,0.6429832850909233
AC3632,0.5057409138595104
AC3633,0.8291789441802979
AC3634,1.8693230217064145
AC3635,0.8749588978157044
AC3636,0.7554546447658538
AC3637,1.2676589370941163
AC3638,0.529319637134552
AC3639,1.1488557160703659
AC3640,0.9593444764448166
AC3641,1.4275068006480083
AC3642,1.1438700181397439
AC3643,1.716294095049724
AC3644,1.1253869088539123
AC3645,1.1748368704551695
AC3646,0.4149834960424304
AC3647,1.8194844660292366
AC3648,1.0841276363571166
AC3649,1.0809635099044799
AC3650,0.7956982105258943
AC3651,0.7124476280364991
AC3652,1.2652320844062808
AC3653,1.4519121448660977
AC3654,1.3800361142031385
AC3655,0.6420777042360306
AC3656,0.8062376328639985
AC3657,1.4514106203702264
AC3658,1.5178651061053137
AC3659,1.7664890618089928
AC3660,0.529124056640625
AC3661,1.0570382798452376
AC3662,1.6643185224037353
AC3663,1.1275467344364167
AC3664,1.7523701200934656
AC3665,1.257844662754059
AC3666,1.4688804440986227
AC3667,0.574118611915493
AC3668,1.9079758875187531
AC3669,0.7573433748817443
AC3670,0.4154241128284335
AC3671,1.1966615791838644
AC3672,0.47835070533385277
AC3673,0.6253039405548095
AC3674,1.7678902484695653
AC3675,1.9805391880335497
AC3676,1.3998005326394014
AC3677,0.9648888498512268
AC3678,1.170140649053192
AC3679,0.5298072248039245
AC3680,1.0807125846282957
AC3681,1.2387609412709237
AC3682,1.1981663619027136
AC3683,1.3346260443174478
AC3684,1.995924488034883
AC3685,0.7342903296628952
AC3686,1.2185435785627365
AC3687,1.6487739217533015
AC3688,1.095377275681019
AC3689,1.1507269492034913
AC3690,1.2386243825563432
AC3691,0.8750693863282203
AC3692,0.7096966038101197
AC3693,1.2909527229130744
AC3694,1.6600599164134353
AC3695,1.2432798726765633
AC3696,1.2178338640584947
AC3697,1.655357555031615
AC3698,0.9196647647216797
AC3699,1.4527605902964478
AC3700,1.4682397744815587
AC3701,1.1074334960522652
AC3702,1.0332487577537537
AC3703,0.6432638968183995
AC3704,1.1226911559776307
AC3705,1.0757074123382566
AC3706,0.9407393853075028
AC3707,1.7483081901342574
AC3708,1.5912327813014986
AC3709,1.542493672820233
AC3710,1.5183698118877569
AC3711,1.857816304329896
AC3712,0.4610028820672274
AC3713,1.855913791110678
AC3714,0.4166126404375732
AC3715,1.0324111755926133
AC3716,1.7062387606850904
AC3717,0.6868730824585914
AC3718,1.3601328839057638
AC3719,1.5406204726778452
AC3720,0.8506762377820969
AC3721,1.2177275362005235
AC3722,1.216323888736725
AC3723,1.9577572421673801
AC3724,0.6660773378582
AC3725,1.355366583235826
AC3726,0.5530797202963353
AC3727,0.78145458516922
AC3728,0.9210829960700988
AC3729,1.9956500118368172
AC3730,1.3622437510325456
AC3731,0.9210032175732612
AC3732,1.5662346314962419
AC3733,0.9003429808876037
AC3734,0.8456074615995407
AC3735,1.5453391663964877
AC3736,0.8151944258713723
AC3737,0.781534400927925
AC3738,1.1931883782450674
AC3739,0.9237469534308433
AC3740,1.9528409021478794
AC3741,1.9166577482227174
AC3742,1.0355771791030883
AC3743,0.5063670772979975
AC3744,1.4898143169535072
AC3745,0.5059907213210583
AC3746,0.9613372260385513
AC3747,1.8511416490914299
AC3748,0.8774483282661437
AC3749,1.471149881922977
AC3750,1.2609290864921572
AC3751,0.5495371146472455
AC3752,1.9527602476147825
AC3753,1.09950656294775
AC3754,1.50019524965935
AC3755,1.674241427877383
AC3756,1.43244288693935
AC3757,0.8264566321224214
AC3758,0.4601131988571644
AC3759,0.7865536770730972
AC3760,0.5996558754274368
AC3761,0.4156453653816581
AC3762,1.085412284588623
AC3763,1.0555850067565915
AC3764,1.0126230101947784
AC3765,0.9662936624122619
AC3766,1.9090377229947946
AC3767,1.5920871610967267
AC3768,0.4364435677814484
AC3769,1.359274188372438
AC3770,0.7304362881174087
AC3771,0.5746698589242936
AC3772,2.000590240413937
AC3773,1.2191263462257387
AC3774,0.9880424897003174
AC3775,1.243023640105343
AC3776,1.8338665631830304
AC3777,0.9388817246671677
AC3778,0.574870739584732
AC3779,0.48265130077953333
AC3780,0.8106540079872132
AC3781,1.2626976801139833
AC3782,0.894889783454132
AC3783,1.0351429543050765
AC3784,0.7608004815006255
AC3785,1.358766208977276
AC3786,1.2445907053333283
AC3787,1.1965204511466978
AC3788,1.9173497353646851
AC3789,1.7463886172271124
AC3790,1.9012497660134735
AC3791,0.7794206706390381
AC3792,1.4701701381023
AC3793,1.8620530688505221
AC3794,0.8043231621910096
AC3795,1.7028978618091286
AC3796,1.8139535267390154
AC3797,0.9874774711036681
AC3798,0.9898244746322631
AC3799,0.4854632227993011
AC3800,1.9541125247038191
AC3801,1.690101278688448
AC3802,0.6421675552022458
AC3803,1.2923532265531539
AC3804,0.5948018245642662
AC3805,0.9872456322898864
AC3806,1.9449686029795092
AC3807,1.608906942727016
AC3808,1.6732822259205105
AC3809,1.2182392749385835
AC3810,0.68739419032979
AC3811,1.1992314046899795
AC3812,1.359314828843502
AC3813,1.6551901323351064
AC3814,1.4947746886431654
AC3815,0.8036695781906129
AC3816,1.2636508522155763
AC3817,1.9179971357062684
AC3818,1.7513023303350945
AC3819,1.906200684328171
AC3820,0.6910323789699077
AC3821,0.7535587972545623
AC3822,1.1474527859635353
AC3823,0.6017531163692951
AC3824,1.6552030214958557
AC3825,1.2604286533241273
AC3826,0.4143334506821334
AC3827,0.6456398740844727
AD1,0.5311540482902527
AD2,1.7061199063947856
AD3,1.9083162874729616
AD4,1.5161536946793923
AD5,1.3388551049617767
AD6,0.9459452351100922
AD7,1.7881300308666261
AD8,0.5082113197012186
AD9,1.171557991212082
AD10,1.2900734671141625
AD11,0.4641114764927149
AD12,0.9871376893711089
AD13,1.9059749129844055
AD14,1.8625207851062275
AD15,1.5473418601882594
AD16,1.2157347749290468
AD17,0.850464962960434
AD18,1.9280384848970884
AD19,0.6919667645459174
AD20,0.554343104957366
AD21,0.4606194953963757
AD22,0.6700258978861808
AD23,1.8553680565399744
AD24,1.0583035445147513
AD25,1.7682209412575016
AD26,1.0588907906291005
AD27,0.9666352033633232
AD28,1.558795704695418
AD29,1.9062837779107056
AD30,0.7365490316289901
AD31,1.2351510023109438
AD32,1.4769484450086712
AD33,0.4609126230646611
AD34,1.261940125632477
AD35,1.6557024253274377
AD36,0.7098077051483155
AD37,0.7330212099294662
AD38,1.0359885160949707
AD39,1.28916357895298
AD40,1.311208521224559
AD41,1.5628727025393983
AD42,1.6062256585542225
AD43,1.060424368274593
AD44,0.6650200379902839
AD45,1.6513846928695723
AD46,0.8071737620819093
AD47,1.1750142452205656
AD48,1.7486281918288387
AD49,0.952587552709961
AD50,1.406738841160816
AD51,1.4542851163511046
AD52,0.46187283146247865
AD53,1.796375670054707
AD54,1.0334217140619277
AD55,2.007544837889826
AD56,1.51875314357658
AD57,0.8025363729961397
AD58,0.693105181464672
AD59,1.2606680582321168
AD60,1.4271985000540761
AD61,0.9146680968429565
AD62,0.5052371423765898
AD63,0.8272304356607438
AD64,0.4394617017599583
AD65,1.741269173127601
AD66,1.3327469799713174
AD67,0.6660327903474808
AD68,1.622580148534345
AD69,0.7615472591638565
AD70,0.5052302920805692
AD71,0.4383373489279509
AD72,0.922975184486866
AD73,0.5765488131916999
AD74,0.6193876367986678
AD75,1.103062406498909
AD76,0.6670321883253097
AD77,0.5973077924781799
AD78,0.9655720138101578
AD79,1.5360010969098374
AD80,1.6593724263101748
AD81,1.4962968718021168
AD82,1.3343417026673432
AD83,1.7842136324870697
AD84,1.0788623556365966
AD85,1.997416914847546
AD86,1.0358853171865463
AD87,0.4847803297449588
AD88,0.41389052070358395
AD89,1.9745624704997395
AD90,1.2355861027810098
AD91,1.2127250739078523
AD92,1.9275480238088116
AD93,1.551381226606138
AD94,1.4597901795308055
AD95,0.41417566116058824
AD96,1.8594471311666132
AD97,0.6859722423686027
AD98,0.5310834673719406
AD99,0.6240009397602081
AD100,1.7494487837397898
AD101,1.8351697506003395
AD102,1.7672374523167562
AD103,1.6950608144627768
AD104,1.5546257376865127
AD105,1.5642740673339353
AD106,1.1725804208755493
AD107,0.8499705794986725
AD108,1.2894242650838852
AD109,1.5890681756770502
AD110,0.876428809243679
AD111,0.6905040187004565
AD112,0.806486287318802
AD113,1.3853645524729874
AD114,1.9199755736396942
AD115,0.6908189740072249
AD116,0.5043338095389605
AD117,1.4688227255850457
AD118,1.6476996886309365
AD119,0.6183818923122406
AD120,1.5895476969839872
AD121,0.9168594894302368
AD122,1.8611596764805938
AD123,1.319405156033357
AD124,1.4907612184494765
AD125,0.9425390054164887
AD126,1.7202866522511842
AD127,0.4599176211946011
AD128,1.428772657915306
AD129,1.5889728277198905
AD130,0.664007129297161
AD131,1.0843346767517088
AD132,0.4344641098541737
AD133,1.123844545967102
AD134,1.6332213406304092
AD135,1.6554628506093787
AD136,1.2809816525948523
AD137,0.4577900957266152
AD138,0.40909846723502874
AD139,0.596865821665144
AD140,1.1965495701789854
AD141,1.240842218350792
AD142,1.9349207296247402
AD143,1.5008501598575128
AD144,1.6559890557117254
AD145,0.8087615507301331
AD146,1.1460136130545617
AD147,1.353488087407415
AD148,0.6222795905494689
AD149,1.103374504052639
AD150,0.7538152182435989
AD151,1.717931087243408
AD152,1.5638874423280726
AD153,1.0527557183507916
AD154,1.1321242027214051
AD155,1.4175088389371608
AD156,1.9035238549669038
AD157,0.624867369347763
AD158,1.0410643751056672
AD159,0.9898781232833862
AD160,1.1674854619338988
AD161,0.6443881922478676
AD162,1.2207594367542267
AD163,1.6220452597901722
AD164,1.9118150542325898
AD165,0.5315883001337051
AD166,1.843159965471544
AD167,1.1488987932294845
AD168,1.8187110496425132
AD169,0.6195063936662674
AD170,0.5513939301065207
AD171,0.6657840269762992
AD172,0.7113008647735596
AD173,0.6915247874662875
AD174,0.9150685009615898
AD175,0.7627098556041717
AD176,0.8997793950668335
AD177,1.0837390079162597
AD178,1.7932401834850893
AD179,0.5749078467700958
AD180,0.8036870826137543
AD181,1.7915576593984468
AD182,0.6442015805654526
AD183,1.0128042303608893
AD184,1.3535321454930598
AD185,1.7938744865662577
AD186,1.7786362831424813
AD187,1.9758429661194419
AD188,0.43860266574574713
AD189,1.5431835990234501
AD190,1.7496291536314066
AD191,1.492806177643465
AD192,1.3980571171285243
AD193,1.5760176986726802
AD194,0.598809468922472
AD195,0.4367788989620686
AD196,0.7325571084547519
AD197,1.2433522640789987
AD198,1.1488590296979904
AD199,0.8273644485163689
AD200,1.1768205290740965
AD201,1.9353930163500879
AD202,1.9106915479298097
AD203,1.5024175878661448
AD204,1.5329501093189608
AD205,0.5281306955680847
AD206,1.8187075358495464
AD207,1.3113660056440692
AD208,1.8400005328809994
AD209,0.5726692569619178
AD210,1.6600942875087674
AD211,1.6148186889651446
AD212,0.5513160254634619
AD213,1.9710612368690383
AD214,0.46343717640769483
AD215,1.3826947010829551
AD216,1.2177817777767181
AD217,1.2548806417716982
AD218,1.1706882834373473
AD219,0.8510356722234727
AD220,1.9579856104317224
AD221,0.9437738364078522
AD222,1.3329621469329682
AD223,1.7993226633809467
AD224,0.7567719294738768
AD225,0.6949023173673629
AD226,0.7121930318344116
AD227,0.7331258277783393
AD228,1.675318067562993
AD229,0.8283393925070763
AD230,1.0596737491769788
AD231,0.8731800809283257
AD232,1.258789603238678
AD233,0.9221521790911674
AD234,1.0338937562940598
AD235,1.7438380047678426
AD236,1.7625380012466354
AD237,1.635042989325547
AD238,1.9252240902250397
AD239,1.9644392814830016
AD240,1.07527525221405
AD241,0.8927746186752319
AD242,0.5742627900592804
AD243,1.2830932948612213
AD244,0.41345076098716255
AD245,1.9129289946400148
AD246,1.5453121080219896
AD247,1.7509222053433078
AD248,1.9266205556408729
AD249,1.105127811291218
AD250,1.1048850463624
AD251,0.851734450381279
AD252,1.3631546380443562
AD253,0.5077546368677139
AD254,1.7738198382064987
AD255,0.4355874492233515
AD256,1.9178903705860748
AD257,0.9459834170120239
AD258,1.5818118338925793
AD259,0.6874514213939189
AD260,0.5049838847919941
AD261,1.0547863355013845
AD262,0.9481020277196884
AD263,1.011330540275669
AD264,1.4467726288612075
AD265,1.2878986689294816
AD266,1.9114198530473634
AD267,1.8557856237879564
AD268,1.3320299467587167
AD269,1.2484495261289597
AD270,1.496228704495436
AD271,0.41476990909349915
AD272,1.9362713068301007
AD273,0.9918521062412261
AD274,1.0263335085128784
AD275,1.7993695234330713
AD276,1.0112732338636397
AD277,0.6694282091844558
AD278,1.3810644881670187
AD279,0.8476398848234177
AD280,1.9078512876784057
AD281,1.934366781621616
AD282,1.103818505973816
AD283,0.9217473594087601
AD284,0.8069861073341371
AD285,0.8728782459630966
AD286,0.7111124647796632
AD287,0.92302556567173
AD288,1.0838314354812622
AD289,0.8547316074728012
AD290,0.5471699902605535
AD291,1.5046554677388115
AD292,0.7825843835396766
AD293,1.317027771844185
AD294,1.3531102422976935
AD295,1.0319617637592315
AD296,1.4450193979484818
AD297,1.8303341597962093
AD298,0.7095511446670533
AD299,0.9020762221527099
AD300,1.7470863389815925
AD301,1.9929163969682335
AD302,0.6438876874136925
AD303,0.9449273136854172
AD304,1.981128774226743
AD305,1.610816256249088
AD306,1.310066373005686
AD307,0.4599683682142258
AD308,1.2592068847892763
AD309,1.120681780463028
AD310,1.12470064498806
AD311,1.428944971789503
AD312,1.6686375741539305
AD313,1.9520717231362779
AD314,1.9540114354648188
AD315,0.9434380780956269
AD316,0.8735199270243644
AD317,0.6675334835863113
AD318,0.9647033809498786
AD319,1.8117034770513782
AD320,1.9371227058319334
AD321,1.270179802219391
AD322,0.4842089087800979
AD323,0.46181612403924466
AD324,1.7111456441895723
AD325,1.3360890501160585
AD326,1.2850038982528686
AD327,0.6902027968368529
AD328,0.5291748111715316
AD329,0.8912288347427367
AD330,1.956686546984998
AD331,1.6365680453547053
AD332,0.8262104541044236
AD333,0.7837177132619858
AD334,1.1950132339632986
AD335,1.24060379251194
AD336,1.9207048515601655
AD337,0.8052673929325105
AD338,1.082315773524475
AD339,1.750754516001647
AD340,1.7079919496379246
AD341,0.48006979989545345
AD342,1.9361461422130053
AD343,1.9346687556518225
AD344,1.5856555079864958
AD345,1.1511587793146134
AD346,1.9630433252532904
AD347,0.8736693128876686
AD348,1.8428377168421968
AD349,0.8725280542120933
AD350,1.0188860450876236
AD351,1.0347372373743058
AD352,1.0568208699474333
AD353,1.1916390424613952
AD354,0.688433882405281
AD355,0.9649504950285911
AD356,1.7488097277480377
AD357,0.9875697526149749
AD358,1.8315694849871216
AD359,1.814876432100437
AD360,0.9622258397316932
AD361,0.810244514461136
AD362,1.7208120472226294
AD363,1.6800316697739708
AD364,0.8970234100883483
AD365,1.3148266871450645
AD366,0.9621569325267791
AD367,0.5085967630239725
AD368,0.4354306725243807
AD369,0.9692629905978203
AD370,1.2645939743728638
AD371,1.2634256990623476
AD372,0.8283956894640924
AD373,1.8585224842345716
AD374,0.43574527522306444
AD375,0.45977677893850805
AD376,0.947111985144043
AD377,1.1708937396251677
AD378,0.5482707024300576
AD379,0.41017680890434977
AD380,0.4598072854919553
AD381,1.357547312762996
AD382,1.2003163486340522
AD383,1.4685946756781911
AD384,1.9615440850956742
AD385,1.076368952645874
AD386,0.9662629116232871
AD387,1.294899271051979
AD388,1.3486726419696653
AD389,0.5766226853855133
AD390,1.7056729155119006
AD391,1.316940052592025
AD392,1.8604231867360856
AD393,1.2454061032647135
AD394,0.5259934780902862
AD395,0.8509005336679459
AD396,1.1233154738212585
AD397,0.7375423533192634
AD398,1.0359618958818435
AD399,1.0079627157912254
AD400,1.4307049461531047
AD401,0.9192279819267273
AD402,1.1466197307742119
AD403,0.6926416316443442
AD404,1.9065511365791932
AD405,1.6587857990045256
AD406,0.8079531213195802
AD407,0.8248062178544046
AD408,1.6900988508558987
AD409,1.173267319523239
AD410,1.0166776449460029
AD411,0.7382653209209442
AD412,0.7110477375106812
AD413,1.7514304476156854
AD414,0.7332298455747127
AD415,0.9888151677303314
AD416,0.9911713556747436
AD417,1.5661485666230788
AD418,1.1493718135728836
AD419,1.3768528340193538
AD420,1.3565427460212756
AD421,1.8611422778452613
AD422,0.9433134111555099
AD423,0.621890769070816
AD424,0.5541943227296353
AD425,0.8980055494667052
AD426,0.8227192784729959
AD427,0.4317763539233923
AD428,1.1246035379587174
AD429,1.3064589694068225
AD430,0.941694094472313
AD431,1.6145158146243606
AD432,0.484814329395318
AD433,0.9419508829143525
AD434,1.0794182013702391
AD435,0.6691288094296455
AD436,1.1321773868658067
AD437,0.8531242168025971
AD438,1.0839553418395995
AD439,1.9079282201757966
AD440,0.9425683994203568
AD441,0.4583819745521665
AD442,1.7979122735938022
AD443,0.8034752149414064
AD444,0.4775196900152206
AD445,1.400680497848944
AD446,0.4332326741728783
AD447,0.461694797243166
AD448,0.5962071373257161
AD449,1.2174441868276598
